Date	NESN	ROG	NOVN	ZURN	ABBN	UBSG	LONN	GIVN	SIKA	LHN	CFR	ALC	CSGN	SREN	SCMN	GEBN	PGHN	SGSN	EMSN	KNIN	SCHN	SOON	STMN	BARN	LISN	CLN	DUFN	BAER	LOGN	SLHN	ADEN	BCVN	PSPN	SUN	TEMN	VIFN	ALLN	ALSN	AMS	BANB	BALN	BION	BEAN	BELL	BEKN	BKW	BUCN	CMBN	CON	COPN	DAE	DKSH	DOKA	DESN	EFGN	EMMN	FHZN	FORN	GALE	FIN	HBMN	HELN	HUBN	IDIA	IFCN	INRN	KARN	LAND	LEHN	LLBN	LUKN	MOVE	MOBN	OERL	PARG	RLF	HREN	SWTQ	SFSN	SFZN	SIGN	SWON	SGKN	SRAIL	SRCG	SPSN	SQN	TECN	UHR	VACN	VONN	VZN	WKBN	YPSN	ZUGER	ROSE	ADXN	ADVN	AEVS	AIRE	ALPN	AFP	APGN	ARBN	ARYN	ASCN	ASWN	AUTN	LINN	BCGE	BCJ	BPDG	BLKB	BSLN	BSKP	BBN	BLIN	BLS	BOBNN	BOSN	TIBN	BCHN	BRKN	BVZN	CALN	SKIN	CIE	CICN	CLTN	COTN	CFT	CPHN	CLXN	DCN	ESUN	ELMN	EDHN	RUS	EVE	FTON	FREN	GAM	GAV	GLKBN	GRKP	GMI	GUR	HIAG	HLEE	HOCN	HBLN	IMHE	IMPN	ISN	IREN	VBSN	JFN	KLIN	KOMN	KUD	KURN	LLQ	LMN	LECN	LEON	MCHN	MED	MTG	METN	MBTN	MIKN	MOZN	MOLN	NBEN	NEWN	NREN	ODHN	OFN	ORON	PEAN	PRFN	PEDU	PM	PLAN	PNHO	POLN	RIEN	SANN	SAHN	STRN	SNBN	SENS	SHLTN	STGN	SFPN	STLN	NTIV	TKBP	TOHN	TXGN	UBXN	ARON	VLRT	VATN	VALN	VARN	VAHN	VETN	VILN	ROL	VPBN	WARN	WIHN	ZEHN	ZUBN	ZUGN	ZWM	ACUN	ACIN	ACON	ADBN	AFIP	AGIN	ALCN	ALE	951884	APHN	ALPH	ALU	AMSN	AIRN	ASKN	ATRI	AXAN	BACP	SGC	BC	BAP	RIVN	BBIN	BERN	922604	BIG	BXL	BIZ	BOAN	BON	BUCP	FUR	CKWP	CANN	CEM	CEPN	CEVA	CHAM	VCH	CHN	CIBN	CIG	DAZP	DAYN	DMS	DSF	EDI	RLD	EGL	ELHN	929877	779121	EMT	ESEN	FOTO	933476	FUS	GATE	GENN	GEN	881890	779443	GNR	GOL	GOM	GG	GOT	GCZ	GIGN	HAR	HIZN	HER	HIEN	HILP	933459	HPTN	HLM	HUE	IMI	CGAN	INI	IHSN	MDXN	JAC	JELN	KER	992835	KUNN	LGSN	LBBN	LGLP	LOUN	LOEP	LOHN	933467	LUMX	LURN	992839	HIT	MIC	MASN	MIND	MIRN	MXN	MOV	MTPR	730990	NLEN	NET	NEV	NWEN	NOBE	NIHN	ORID	ORI	PWTN	PAXN	PEL	PIC	POR	PRWN	PNE	PUBN	QUAN	TTO	RESN	RE	932437	933481	SBEN	SAKN	SAUN	SBSI	SGPR	SGRN	SCI	SELN	SEZN	SG	SIAN	SIB	SHLN	SIM	SOPN	779447	539551	SPH	504701	SSTE	SWIN	SLOG	SMET	SYNN	SYST	TSGN	MSSN	UBSN	ULB	933500	UTA	VIJN	993194	MIV	WINT	ZEL	ZKKN	692395
01.05.2015	72.9	269.4	85.438	289.6	20.58	18.86	123.289	1762	53.768	72	83.65		23.258	83.1	557	333.3	294.5	1820	394	140.6	156.1	129.8	266	1125.182	60265	18.163	135.678	49.38	14.15	219.619	75.75	55.1	87.2	88.852	34.1	87.7	128.832	57.5	34.638	50.393	122.3	55.4	2265	218.515	200	36.75	235.8	62.25	663.196	157.7	132.9	73.95	616	204	13.8	310.25	145.9	1140		663.5	100.678	106.6	43.3		354.25	610.73	50.294		827.5	37.9	350.673		200.987	12.3	68.25	0.08	1148	813.5	71.5	157.974			354.51		87.2	80.586	30	124.3	420.4		41.6	40	65.425	90.7	4790		3.12	181.5	9.15	1.24	15.953		385	14.725	13.461	16.7		206.8	533.5	120	61	1.42	910	112.1	71.75	13.099	32.674		42.65	112	54	409	113.6	348	36.071		7.68	34.5	81.69	82.3	62.353	46.555	97.5	580	28.384	365	27.3	19.045	1.248	94.5	13.332	21.25	220	18.35	1504	340	435	93.9	14.18	147	4250	211.693	55.03	400		145	84.15		171.9	14.05	79.427	19.016	17.45	4	155.481	61.75		36.012	1767.84	1.03	6.03	13.92	33	12.929	1.63	31.887	14.4	95	56.5	11.3	0.07	53.55	455				155	96.45	247	55.165	1210		9.12	62.55	79.843	0.9	15	79.1	4.726	163	175.843	10.695	12.25	84.15	209.2		522	32	535	1.14	78.5	1842.205		44.2	82.191	1431	269.25	14									0.04	81.5			10.5						41.75	333									775								255	12.7									15160										32.7							19.9													734.5				53.55						314					208	56.48		1.09					5.71									5.36		17.1	2.76			130.7	1420										91																								1.33	0.6	314.4				18.75										
01.06.2015	72.85	279.7	86.101	298	20.56	20.33	121.344	1733	53.668	70.143	81.15		23.165	83.85	540	340.3	298.25	1812	403	132.8	163.6	142.5	251.25	1052.813	59200	18.242	128.815	51.4	15.1	218.929	73.874	54.75	82.5	88.007	34.2	95	127.679	57.05	38.017	51.293	116.6	59.15	2306	215.368	191.1	35.45	248.4	59.45	687.689	160	133.2	73	593	199.5	13	311	150.7	1140		716	105.495	106.6	42.45		335.5	598.91	52.728		822	37.4	345.345		194.146	12.1	66.15	0.07	1100	755	69.95	171.884			333.334		78.05	75.419	28.25	124.2	365.8		42.75	42.34	65.783	97	4471		3.1	181.2	8.96	1.23	14.961		382.25	13.95	12.748	16.8		208	526.5	118	60	1.65	907.5	128.1	69.85	13.193	32.141		42.95	112	60	439.75	112.6	394.5	39.24		7.37	33	79.456	81.5	60.764	45.384	98	589.5	31.256	361	28.3	22.657	1.39	100	13.581	21.15	237	18.95	1519	325	438	89.5	14.04	158	4140	204.24	50.433	400.5		146.1	86.35		171.5	14.45	47.971	18.552	18.5	3.91	167.567	61.8		34.126	1771.163	1.218	6.21	15.483	36.05	12.224	1.66	31.232	14	108	56.95	10.75	0.07	50.4	469.25				155.2	90.75	240	39	1200		10	61.5	79.338	0.91	16	77	4.42	152.3	205.084	10.198	12.05	85	200.6		534	31.6	535	1	78.9	1793.337		40.35	78.521	1359	225	13.45									0.06	80.15			10.4						40.85	314									762.5								253.75	12.1									14750										28.5							20.55													775				52						305					190.1	55.39		1.14					5.7									5.87		16.95	2.72			129.7	1364										91.8																								1.35	0.59	421.4				20.25										
01.07.2015	68.55	266.3	82.344	289	19.83	20.42	118.38	1627	55.518	67.286	76.7		24.815	83.25	524	314.6	285.5	1714	399	124.8	153.7	128	260	1073.632	59260	17.034	133	53.3	14.1	214.294	75.948	58.5	81.7	80.363	31	99.7	124.797	55.7	29.197	51.043	115.4	56.6	2211	212.746	185.2	35	232.4	56.65	635	164.8	113	67.8	572	193	13.5	299.75	146	1117		643.5	98.943	108.6	40.9		314.5	593	51.286		740	37.05	339.049		185.474	11.6	63.6	0.07	1080	761.5	68.3	163.538			340.31		78.15	71.251	28.4	117	367.5		44.35	45.1	66.319	103	4400		3.05	182.5	9.18	1.15	14.796		376	12.216	9.986	16.55		184.5	513.5	125.375	64.5	1.71	887	120	70.75	13.241	31.996		43.1	107.9	58	346.75	108.2	439	40.41	37.231	6.64	33.6	67.537	81.1	61.278	40.553	92.5	560	31.171	359.75	26	22	1.35	89.9	13.432	20.1	233.5	18.5	1510	337	520	93.3	15.912	155	4197	217.308	45.45	400.5		145.4	88.15		159.2	13.55	43.252	18.552	16.45	3.73	162.346	60.75		32.196	1661.504	1.369	6.17	16.24	33.8	12.001	1.54	31.326	12.05	114	56.4	10.45	0.07	47.79	453.25	209			147.6	89.3	225.4	37	1235		9.8	59	79.24	0.83	11.7	76.55	4.262	155.5	193.486	10.379	13	93	183.5		521.5	31.9	515	0.95	80.1	1783.195		35.2	30.821	1388	224.9	13									0.06	79.4			10.45						42	325									775								240.9	11.45									18900										30.25							19.8													763				54.5						245.1					178	50.06		1.04					5.25									5.99			2.66			115.4	1309										88.5																								1.34	0.51	385				20.35										
01.08.2015	73.55	279.6	89.371	296.1	19.59	22.39	131.626	1802	57.801	64.095	82.65		26.916	87.45	566	333.3	328	1850	463.5	133.6	155.6	137.2	294.75	1079.58	65075	17.422	137.6	53.5	13.85	224.846	80.244	62.7	87.35	89.865	35.25	112.7	132.195	56.1	27.947	50.493	124	62.75	2200	219.389	186	34.45	232.8	59.85	627	165.5	119.4	72.65	623.5	191.5	11	324	160.9	1181		645	95.764	108.2	41.9		281	606.79	53.46		745	38	341.955		199.445	12.15	65.5	0.07	1059	759	68	173.871			362.981		76.1	76.362	25.05	120.9	413.2		52.2	51.65	66.498	108.3	4550		3	175	9.02	1.17	14.961		387.75	12.437	10.471	17.65		200	513	123.3	60	1.53	900	105.6	73.2	13.618	32.528		42.3	108	71.95	362.5	104.5	459	37.339	39.227	5.89	32.3	67.835	82.15	60.39	38.064	89.5	597	31.213	350.25	25.8	22	1.358	94.3	13.929	20.1	223	18.85	1524	331	505.5	92.5	17.222	150.3	4180	215.081	51.035	400		150	87.95		169.6	15.15	34.602	20.268	15.45	3.62	223.745	60.7		35.155	1740.591	1.279	5.85	15.625	36.7	12.075	1.71	32.448	12	117.4	53.55	10.7	0.06	47.52	480.5	207.6			145.8	93.6	230.2	36.8	1116		10.15	56	78.38	0.83	9.01	78.2	3.996	165.2	199.83	10.92	13.45	96.15	191.9		527	32.5	530	0.88	83.8	1780.429		36.1	27.886	1402	205	12.5									0.05	85			11						42.35	345																	240.1	10.2									18620										35.7							19.2													745				51.5						265					178	50.76		0.98					4.2									7.6			2.6			119.9	1312										97.75																									0.5	408.4				22.4										
01.09.2015	70.1	257.4	81.062	260	18.4	19.63	119.121	1633	52.668	56.905	70.7		23.568	81.4	510	301.7	305.75	1682	421.75	125.9	147.5	124	286	1027.038	64715	15.333	124.7	45.7	12.7	218.337	73.084	56.8	80.65	83.193	34.05	121.2	123.74	58.3	23.925	51.993	116.2	55.15	2160	213.707	182	36.1	215.6	58.55	620	157.3	125.9	58.75	625.5	209.5	10.7	372.25	151.6	1037		564	91.284	100.3	40.6		285.75	705	57.383		670	37.25	340.017		188.654	10.3	58.6	0.06	983	748	63.25	174.865			361.486		60.5	73.633	22.2	123.6	364.6		50	52.75	66.14	105	4430		3.3	164	9	1.16	14.135		370	11.404	10.543	16.75		179.9	493	126.5	58	1.53	880	99.3	69.2	13.005	32.432		38.2	103	70	335.25	100.4	450.25	33.78	36.732	5.48	30	60.287	70.55	58.894	37.771	87	580	30.326	369.75	24.5	27.55	1.113	89.65	13.879	17.2	216.1	19	1562	327	528.5	90.5	14.976	153.9	4184	208.112	44.978	402		142	85.55		159.5	12.4	37.747	18.969	15.5	3.42	208.661	61		31.725	1734.61	1.235	5.51	14.441	36	11.939	1.7	32.728	12	120	53	10.45	0.06	42.75	463.25	201.1			137.6	93.45	223.5	35	1070		10	53.3	78.762	0.77	9.2	78.9	3.256	150	182.88	11.146	13.5	105.5	186		511.5	32.7	480	0.86	82	1811.778		32	35.225	1392	205	12.85									0.04	91			11.05						41	345																	254.75	10.1									17800										33.1							17.9													735				53.85						191.3					180	39.21		0.92					4.15									6.6			3.03			122.5	1350										86.5																									0.49	332														
01.10.2015	73.25	257.3	78.808	238.1	17.12	18.22	119.769	1554	50.418	51.1	75.4		21.973	83.5	480.7	297.6	338	1712	390	125.5	142.6	125.7	280	1050.831	67615	14.425	114.1	45.3	12.7	215.083	70.17	57.6	79.75	80.532	40.75	125.5	122.78	59.5	24.297	50.493	111.4	52.15	2010	242.901	183.2	37.4	210.3	57.95	633.5	149.4	133.2	62.55	600	198.5	10.55	420.75	136.6	1101		552.5	90.562	96	42.5		270.25	700	61.762		680	34.55	344.619		188.943	9.53	57.1	0.05	940	782	61.2	176.653			355.009		53.95	70.11	21.8	137.4	360.2		49.65	60.75	66.185	105	4450		3.2	162	8.6	1.08	13.969		380.5	9.07	9.187	17.7		177.1	517.5	127.875	58	1.48	883	92.7	66.05	12.769	32.625		40.1	90.5	80	308	102	479.25	32.367	35.784	4.62	25.6	56.364	67.05	56.09	31.427	85.95	600	29.144	350	26.3	20.5	1.073	87.55	13.332	17.35	212.9	19.45	1592	310	519.5	88	14.835	158	4200	216.436	41.283	406		149.5	93.4		157	13.1	33.815	17.578	14.5	2.7	163.023	58.5		29.367	1708.69	1.001	6.03	12.689	31	11.754	1.56	32.728	11.85	115	54	9.68	0.04	41.4	470	195			142.5	112.6	211.9	32.35	1118		10.15	53.95	79.24	0.62	12.45	78.9	2.822	160.4	191.108	11.751	12.7	115.3	184.4		499	32	480	0.68	80.2	1797.948		31.6	33.023	1392	295	12.5										95			11.5						40.9	345																	250	7.63									18300										32.75							18.05													725.5				49.1						188.7						38.42		0.65					3.8									6.9			2.7			108.2	1346										83.05																									0.43	313.1														
01.11.2015	75.05	267	79.073	263.6	18.78	20.02	138.017	1784	55.034	56.2	84.3		23.333	93.4	513	324.3	361.5	1907	421.5	138.3	163.1	136	283.75	1171.775	74145	16.303	116.8	49.74	14.75	235.496	72.936	61.2	86.85	85.051	46.65	148	126.622	61	21.56	50.993	119.8	57.35	2140	240.366	185	37.6	229.4	59.7	605	153	140.2	61.3	622.5	195	9.99	446.75	150.5	1125		623.5	89.743	104.6	42.45		287.5	776	69.197		692	34.55	352.853		207.057	9.68	63.4	0.04	936.5	805	64.25	196.325			356.503		53.95	75.767	24.25	135	382.3		49.5	62.65	67.034	130.5	4650		3.09	160	8.8	1.1	14.011		387	9.64	9.527	18.9		183	528	126.5	60	1.43	890	104.9	67.9	13.241	31.56		42.6	98.1	83.4	343.5	108.5	490	33.147	31.292	5.3	24.05	64.061	67.7	57.492	31.72	89	705	31.678	349	24.5	22	1.031	91.95	13.73	18.3	212.3	19.2	1652	319.5	567	88.5	14.508	168.2	4119	213.92	42.873	419.5		164.5	94.95		164.6	13.3	32.242	18.32	12.7	2.91	182.844	59.8		29.581	1674.796	1.165	6.18	14.062	35.75	11.853	1.62	32.541	12.8	110	55.5	9.7	0.04	42.75	476	195.7			164.5	98	213	29.95	1106		9.59	44	77.426	0.56	9.26	78.9	3.049	167.5	195.568	11.281	12.35	114.3	198.6		517.5	30.88	490	0.75	81.45	1717.511		34	30.821	1430	295	12.5										105.4			11.05						40.45	345																	251.75	9.53									17245										37							18.5													735.5				53.7						212.6						39.71		0.67					4.19									6.2			2.65			113.8	1385										83																									0.35	334.3														
01.12.2015	76.3	276.4	77.835	269.9	19.14	19.87	150.244	1840	58.334	54.6	78		21.392	98.05	506.5	341.1	378	1979	422	138.4	169.4	128.5	306.5	1075.615	75290	16.823	124.8	49.96	15.5	259.953	69.331	61.45	87.2	86.909	51	148.7	125.374	64.8	26.561	51.243	126.3	58.65	2351	287.565	186.4	37.8	234	61	645.5	165	139.1	65.5	661.5	207.1	10.55	438.25	147.1	1151		668	94.174	110	42.9		293.5	773	71.842		783	34.65	354.306		211.2	9.73	65	0.04	924.5	838.5	67.65	201.69			356.005		61.15	78.099	24.8	152.8	364.4		46.4	65.5	70.922	148.7	4643		2.98	153.1	8.5	1.01	14.093		380	10.1	10.418	20.6		200.5	537	130.5	58.65	1.44	895	107	68.8	13.806	32.867		43.05	105.4	84.95	333.25	107.9	565	33.342	35.335	4.91	25	60.585	73.6	59.829	31.769	87.8	588	33.368	369	24.5	20.3	0.955	87.55	13.531	18.05	216	19.2	1700	310.75	557.5	90.5	14.414	169	4120	207.144	42.701	407.5		165	91		187.2	12.7	31.456	18.552	12.9	2.6	158.768	60.2		29.967	1680.777	0.829	5.78	13.494	30.25	11.939	1.56	32.167	9.48	110	59.1	10.2	0.04	39.6	479	201			179.7	98	216.6	29.05	1095		7.9	48	78.237	0.53	9.8	78.3	2.93	166.1	212.617	11.281	6.85	114	190.2		525	30.6	470	0.68	81.1	1698.213		36.45	27	1439	197.5	13										105			11.45						41.3	345																	250	9.42									16830										40.45							20													742.5				44.1						235						37.92		0.62					4.65									5.29			2.65			118.1	1350										79.5																									0.32	377.5														
01.01.2016	74.55	276.4	76.73	258.4	17.96	19.52	151.078	1823	60.335	50.3	72.1		20.929	98.15	503	340.2	361.25	1911	441	137.8	169	127.3	305	1087.51	74620	16.761	120	48.66	15.4	267.546	68.047	63.65	88	79.688	51.95	157.4	128.352	68.8	22.675	51.893	127.6	58.45	2450	296.306	191	38	226.3	64.4	639	162.2	143.4	63.35	683.5	209.5	10.55	450.25	150.7	1182		679	98.269	113.2	46.35		320.25	856.5	71.158		755	35.85	365.688		214.572	8.95	63.5	0.05	958	847.5	70	194.437			359.742		59.1	77.9	25.25	162.9	350.2		47.5	59.1	72.978	144.9	4684		2.85	158	8.19	1.11	13.969		386.75	10.1	10.845	15.9		202.4	535	130.375	61.3	1.43	889	96.3	68.6	14.042	32.625		41.95	109.2	80.05	308	108.5	570	31.294	32.44	4.76	25.2	60.486	72.75	61.886	30.646	84.5	570	35.902	369.5	24.25	18.9	0.964	88.1	13.481	16.7	215	19.25	1759	335	568	92.05	15.163	168.7	4144	206.273	43.904	402.5		170	94.85		194.9	14.45	29.097	19.247	13.1	2.32	140.687	62.5		31.468	1675.461	0.958	5.93	13.589	35	11.766	1.5	32.681	10.25	112.1	60.9	11.5	0.04	40.86	466.75	198			188	89.7	239.5	30	1099		6.33	46	80.194	0.5	7.01	79.75	2.921	171	212.617	10.811	8.16	118	209		519	31.2	480	0.66	82	1717.511		38.45	22.5	1445	188.8	11										104.9			12.35						41.9	345																	259.25	9.03									16600										44.1							19.75													759				38						279.5						41.8		0.51					7.38									5.1			2.62			112.5	1380										55.3																									0.28	392.3														
01.02.2016	75.6	264.3	69.393	224.5	17.54	16.68	145.335	1908	61.301	42.14	66		16.925	94.1	506	363.5	367	1958	427.75	134.9	160	124.2	317.25	1157.896	70605	14.61	109.6	42.07	16.15	255.614	61.134	61	86.95	77.323	48.95	142.8	129.697	63.5	18.958	50.843	124.8	47.78	2418	317.545	193	37.5	206.9	61.3	624	150.9	130	63.35	634.5	214	8.61	480	150.7	1078		680	96.824	106	44.75		287.5	774.5	65.411		758.5	35.5	370.774		208.695	9.07	59.05	0.05	925	838	66.6	187.582			360.739		59.55	80.828	26.75	151.6	348.3		42.9	53.7	75.65	144.4	4730		3.09	152.9	8	1.03	13.721		399	9.73	10.107	16.55		225	535.5	134.25	60	1.25	908	75.7	67.8	13.57	33.884		43	95.6	84	317.25	105	553.5	30.856	29.595	4.68	26.95	63.366	63.05	57.025	29.963	83.1	572	33.452	360	25.15	20	0.704	77	13.332	14.1	209.9	19.35	1824	325	519.5	91.05	14.227	173	4095	218.76	44.076	419.25		176	91.5		218	14	24.378	19.572	10.5	2.67	124.636	61		30.224	1690.746	0.955	5.48	13.399	33.7	11.803	1.59	32.775	8.81	113.5	61.05	13.5	0.04	39.375	444.5	201			191.1	68.9	215.5	32	1075		6.55	43.15	79.717	0.49	5	81.2	2.93	171	200.227	8.452	7.92	110	206.5		503.5	28.9	496.75	0.64	82.55	1687.599		36.25	22.5	1475	188.8	9.71										106			9.64						41	345																	248	7.26									15900										37							21.5													737.5				48						305.25						38.17		0.42					7.39									3.95			2.72			98.85	1375										41.75																									0.27	378.4														
01.03.2016	71.55	259.6	63.912	216.8	18.08	15.71	143.668	1908	63.935	40.2	64.9		13.393	90.15	499.7	366.6	369.25	2041	477.75	133	170.9	120.8	329.25	1057.77	69975	15.042	106.1	41.55	15.75	253.247	58.763	64.7	85.05	79.266	50	151.9	127.871	66.5	20.985	53.992	128	46.64	2541	349.623	191.8	39.75	223.1	65.1	644.5	159.2	130.2	65.55	613.5	212.8	6.35	483.25	159.1	1063		695	91.67	108.3	46.5		303.5	789.5	63.86		775	36.3	371.258		212.549	9.6	59.95	0.05	921	854.5	67.7	178.839			387.395		59.6	83.209	23.8	158.6	354		44.2	53.85	76.15	145.9	4850		2.62	147.5	7.7	1.09	13.556		399	10.1	10.362	16.85		218.3	547.5	134.125	60	1.21	900	72	66.25	13.193	34.126		45.95	104	80.4	316	107.5	551.5	28.175	28.946	4.82	24.25	67.736	64.8	59.829	30.5	83	551	38.014	354	23.2	15.85	0.712	77	13.133	14.75	212	20.55	1738	337.75	535	91	14.508	180	4071	225.342	48.543	435		167	98.95		217.7	14.7	18.874	18.552	9.71	2.65	96.595	61.6		29.581	1711.349	0.857	5.82	13.541	31.85	11.791	1.3	32.868	8.69	108	61	14.15	0.04	40.455	443.75	197.3			197.8	65.85	209.2	30.95	1050		7.1	41	82.056	0.54	6	81.1	2.802	168.4	200.227	7.991	7.5	100.4	208.9		495.25	31.52	501.5	0.56	80.2	1688.564		38.8	22.5	1469	188.8	10.8										105.8			9.89						40.9	345																	251	5.66									16200										37.35							23.8													760.5				39.2						365.5						45.78		0.36					7.55									3.49			2.8			93.7	1350										38.3																									0.25	403.4														
01.04.2016	71.1	233.2	60.553	202.2	18.44	15.12	150.059	1882	62.935	45.71	62.3		12.959	87.7	522.5	357.4	386	2034	489.75	135.4	175.3	123.6	337	1041.908	70900	15.2	118.9	41.33	15.25	250.585	62.072	67.45	92.35	80.279	52.15	144.8	133.251	63.95	22.1	60.542	120.5	46.55	2620	331.967	192.1	40.75	234.5	67.05	640	152.5	143.6	65.1	622.5	265	5.35	531	171	1150		771.5	94.608	108.9	49.8		315.25	829.5	71.021		811	38.25	383.609		214.861	9.76	61.4	0.04	913.5	897	71	175.759			406.329		65.8	83.904	24.25	147.5	326		41.7	49.94	77.2	147.6	4916		2.7	149.1	8.3	1.08	13.68		398.5	11	8.298	17.75		238	559.5	139.125	56.55	1.21	906.5	67.25	73.4	13.476	36.159		56.35	100.3	80.8	331.5	126	560	34.609	30.444	4.82	24	66.743	65	59.829	36.746	90.3	548	37.507	355.25	22.4	15.15	0.612	90.3	13.531	13.75	211	20.8	1784	340	600	96.25	14.04	191.9	4200	228.342	50.906	461.5		174.4	100.9		216.9	16.35	18.874	19.479	10.5	2.9	87.023	63.9		28.124	1829.648	0.584	6.4	13.494	30.1	12.187	1.41	33.196	8.7	127.5	63	13.8	0.03	39.6	425	204			210	69.3	209.7	31.7	1060		6	46.75	83.536	0.68	4.72	81.8	3.414	164.1	184.169	7.991	8.05	101.6	239.4		507.5	30.62	485.25	0.73	91.35	1746.458	5.5	38.2	18.8	1591	187.4	9.9										65.4			9.42						42.6	345																	264	5.35									16100										44.75							25.3													776.5				35						362						53.25		0.39					7.47									3.17			2.65			107.4	1289										41																									0.27	399.6														
01.05.2016	71.8	242.7	64.752	215.8	20.3	16.53	149.874	1914	68.001	47.63	64.6		14.02	85.35	489.8	370.9	398.75	2133	473.75	138	178.1	130.1	340.5	1121.217	71480	16.126	126.5	40.71	14.8	241.019	61.035	66.3	92.85	88.25	50.15	142.5	128.832	67.2	17.099	65.991	119.6	51.25	2748	348.312	196.4	41.8	236.5	66	620	161.6	144.3	62.85	607	311.25	5.99	575.5	174.5	1185		783	96.342	104.5	46.3		309	845	71.341		865	39.65	396.687		213.416	9.11	67	0.02	1099	909.5	68.5	180.826			394.122		58.5	83.805	23.25	134.2	330	53.55	41	60	77.6	142.8	4945		2.62	175	8.3	1.21	13.804		405	13.4	7.957	15.8		231.2	575	144.75	55.5	1.3	914.5	77.45	69.15	14.5	38.143		52.7	103.9	79	330.75	119.7	517.5	32.959	29.845	4.47	24.35	59.095	68.15	60.764	31.037	93.95	563	42.237	356.75	22	17.05	0.553	97.55	13.631	12.4	224.8	20.8	1786	341	605	96	15.537	192	4245	222.535	55.073	448.75		183	101.2		211.3	17.55	19.66	20.407	9.99	2.91	62.947	63.45		28.252	2000.451	0.672	6.2	12.5	26.6	12.372	1.8	33.289	8.21	125.5	62.2	14.65	0.03	40.5	473.75	213.7			199	70.75	215	33	1129		6.59	45	84.013	0.69	5	85.4	3.453	157.7	189.918	7.991	7.25	106.4	235.1		499	29.98	570	0.68	91.2	1815.929	3.8	41.15	17.95	1589	192	5.5										65			10.7						41	310.25																	298	6.5									15930										53							22.85													810.5				25						369.75						54.14		0.28					7.5									2.96			2.75			114.1	1293																																			0.24	388.1														
01.06.2016	73.4	259.8	69.57	238.5	20.63	15.11	158.396	1892	71.335	44.23	58.1		12.804	88.8	467.7	382.6	416.5	2146	490	139.2	184.3	130.6	381.25	1173.758	73385	15.615	130.5	43.84	15.15	254.431	59.405	68.75	92.75	88	55.75	130.1	130.754	67.15	17.944	74.39	122.1	49.65	2973	331.924	192.2	42.05	230.8	67	636	170.7	148.1	64.25	662	313.25	5.45	588	173.5	1232		801	96.246	107.2	48.95		327	951.5	72.207		880.5	40.3	407.343		214.958	8.85	65.6	0.03	1039	956.5	70.25	187.88			407.824		59.05	83.507	24.1	146.4	292	57.65	45	62	76.5	176.1	4822		2.3	185.4	8.9	1.24	13.308		390	15.25	8.555	17.15		239.2	612.5	143.875	56.5	1.39	910	79	68.25	15.25	37.224		52.6	111.7	79.95	367.25	120.7	539	31.725	34.736	4.83	22.5	60.784	72.05	60.998	30.549	96.95	560	40.548	352	22.3	17.15	0.603	98	13.631	12.75	220	20.35	1772	344.75	653	94.6	16.848	190.4	4177	225.535	57.994	441.25		183	106		211.8	20	25.951	20.407	11.4	3.1	57.773	64.8		27.824	1930.406	0.586	6.01	13.021	26.25	12.372	1.64	35.3	7.86	120	62.5	14.15	0.04	39.24	494.25	220			209.6	82	219	35	1119		6.1	45	83.87	0.68	8	87.6	3.108	162	198.74	7.991	7.31	102.9	257.75		500	28.96	556.5	0.62	91	1785.054	4.17	42.5	18.75	1598	185	6.68										64.9			10.75						41.4	353																	280	6.3									14400										50.8							25													820										368.5						54.19		0.36					7.7									2.56			2.66			119.8	1291																																			0.25	393.4														
01.07.2016	76.05	256.7	71.117	241.2	19.38	12.87	154.042	1980	69.001	41.02	57.35		10.161	85.6	480.9	371	420.5	2237	501.5	136.9	179.3	128.8	383	1216.386	70525	14.857	117.6	39.08	15.8	224.846	48.996	66.1	96.3	85	50	135	130.657	71.35	18.485	80.189	109.5	45.8	2952	333.89	188	43.3	235.7	69.5	620	158.7	130.6	64.35	690	340	3.81	607.5	174.6	1185		794	89.598	103.5	53.5		325	955	78.046		863	36.4	404.194		216.21	8.62	65	0.04	1020	936.5	69.05	187.185			382.413		63.4	88.122	23	154	286.1	60.65	43.35	59.8	76.5	183.6	4865		2.69	180	8.9	1.11	13.391		402	14.15	7.817	15.65		234.5	573	145.125	56.45	1.35	920	68.15	67.25	14.2	36.546		49	105.9	79.4	302	120.8	539.5	30.393	34.636	4.47	19.8	71.46	74.5	61.278	30.451	93.5	549	39.914	359	22.75	17.7	0.603	97.95	14.178	9.93	225	20.35	1745	336	617	96.9	16.38	185.9	4250	233.763	55.288	453	57	195.9	104.5		201.6	19.25	21.626	23.19	11.3	2.96	53.519	67.65		27.523	1906.757	0.566	5.8	11.932	24.5	12.298	1.6	35.253	7.39	120	66.5	13.9	0.04	43.65	475	232.3			203	76.5	232.2	36.75	1096		7.07	44.4	84.968	0.64	5.9	89.6	2.99	170	210.436	7.991	7	94.4	274.5		505.5	29.72	500	0.57	90.95	1791.808	4	38	19.9	1605	180	5.6										68.5			10.7						43.05	362																	279.75	5.8									14680										52.1							28.5													862										367.5						56.73		0.33					7.25									2.55			2.66			116.5	1300																																			0.25	372.1														
